Empty first line.
2, 01:33:53.305
4, 01:33:53.666
1, 01:33:53.827
4, 01:33:57.475
0, 01:33:58.020
0, 01:33:58.595
0, 01:33:59.477
2, 01:33:59.692
4, 01:35:32.424
2, 01:35:32.931
2, 01:35:33.552
4, 01:35:33.910
1, 01:35:34.072
4, 01:35:37.719
2, 01:35:39.939
4, 01:37:32.655
2, 01:37:33.161
2, 01:37:33.781
4, 01:37:34.143
1, 01:37:34.302
4, 01:37:37.952
0, 01:37:38.489
0, 01:37:39.064
0, 01:37:39.945
2, 01:37:40.168
4, 01:46:28.864
2, 01:46:29.371
2, 01:46:29.991
4, 01:46:30.350
1, 01:46:30.514
4, 01:46:34.160
0, 01:46:34.704
0, 01:46:35.279
0, 01:46:36.161
2, 01:46:36.377
4, 01:47:53.540
2, 01:47:54.049
2, 01:47:54.669
4, 01:47:55.025
1, 01:47:55.188
4, 01:47:58.834
0, 01:47:59.379
0, 01:47:59.955
0, 01:48:00.836
2, 01:48:01.055
4, 01:54:29.205
2, 01:54:29.714
2, 01:54:30.334
4, 01:54:30.690
1, 01:54:30.853
4, 01:54:34.499
0, 01:54:35.042
0, 01:54:35.617
0, 01:54:36.498
2, 01:54:36.719
4, 01:58:13.678
2, 01:58:14.186
2, 01:58:14.806
4, 01:58:15.163
1, 01:58:15.325
4, 01:58:18.973
0, 01:58:19.513
0, 01:58:20.089
0, 01:58:20.971
2, 01:58:21.192
4, 01:58:44.922
2, 01:58:45.429
2, 01:58:46.049
4, 01:58:46.407
1, 01:58:46.570
4, 01:58:50.216
0, 01:58:50.757
0, 01:58:51.332
0, 01:58:52.213
2, 01:58:52.435
4, 02:06:54.235
2, 02:06:54.741
2, 02:06:55.361
4, 02:06:55.721
1, 02:06:55.880
4, 02:06:59.530
0, 02:07:00.070
0, 02:07:00.646
0, 02:07:01.527
2, 02:07:01.747
4, 02:08:14.351
2, 02:08:14.859
2, 02:08:15.479
4, 02:08:15.836
1, 02:08:15.999
4, 02:08:19.646
0, 02:08:20.187
0, 02:08:20.762
0, 02:08:21.643
2, 02:08:21.865
4, 02:10:05.502
2, 02:10:06.012
2, 02:10:06.632
4, 02:10:06.988
1, 02:10:07.151
4, 02:10:10.797
0, 02:10:11.338
0, 02:10:11.913
0, 02:10:12.794
2, 02:10:13.017
4, 02:12:32.066
2, 02:12:32.572
2, 02:12:33.192
4, 02:12:33.552
1, 02:12:33.712
4, 02:12:37.162
0, 02:12:37.604
0, 02:12:38.179
0, 02:12:39.060
2, 02:12:39.378
4, 02:14:49.023
2, 02:14:49.429
2, 02:14:49.700
4, 02:14:49.808
1, 02:14:50.573
4, 02:14:52.317
0, 02:14:52.610
0, 02:14:52.885
0, 02:14:53.516
2, 02:14:54.035
4, 02:15:48.832
4, 02:15:49.034
3, 02:15:49.343
1, 02:15:49.235
0, 02:15:49.450
4, 02:15:49.840
0, 02:15:49.953
0, 02:15:50.154
2, 02:15:50.538
1, 02:15:50.741
3, 02:15:50.852
2, 02:15:51.140
1, 02:15:51.746
0, 02:15:51.763
4, 02:15:51.950
2, 02:15:52.344
4, 02:15:52.251
0, 02:15:52.768
4, 02:15:52.954
4, 02:16:44.589
4, 02:16:44.791
1, 02:16:44.989
3, 02:16:45.099
0, 02:16:45.206
4, 02:16:45.597
0, 02:16:45.609
1, 02:16:45.796
0, 02:16:45.911
2, 02:16:46.394
1, 02:16:46.700
3, 02:16:46.708
2, 02:16:47.096
4, 02:16:47.607
0, 02:16:47.720
4, 02:16:47.808
2, 02:16:48.501
4, 02:16:48.510
0, 02:16:48.725
4, 02:17:05.412
4, 02:17:05.614
3, 02:17:05.922
1, 02:17:05.815
0, 02:17:06.031
4, 02:17:06.419
0, 02:17:06.533
0, 02:17:06.735
1, 02:17:06.921
2, 02:17:07.319
3, 02:17:07.330
1, 02:17:07.826
2, 02:17:08.021
0, 02:17:08.344
4, 02:17:08.530
4, 02:17:08.731
0, 02:17:09.148
2, 02:17:09.327
4, 02:17:09.433
0, 02:17:09.852
1, 02:17:10.536
4, 02:17:10.637
4, 02:17:10.838
0, 02:17:11.861
0, 02:17:12.062
0, 02:17:12.263
4, 02:17:13.548
0, 02:17:13.769
2, 02:17:13.839
1, 02:17:14.349
0, 02:17:14.880
3, 02:17:15.767
2, 02:17:16.346
3, 02:17:16.771
2, 02:17:16.948
2, 02:17:17.951
4, 02:17:18.271
3, 02:17:18.979
1, 02:17:19.166
2, 02:17:19.355
4, 02:17:19.276
1, 02:17:19.568
0, 02:17:19.600
2, 02:17:20.257
0, 02:17:20.604
2, 02:17:20.859
4, 02:17:20.882
2, 02:17:21.762
3, 02:17:21.888
3, 02:17:22.089
0, 02:17:22.110
2, 02:17:22.169
1, 02:17:22.277
3, 02:17:22.491
2, 02:17:23.372
4, 02:17:23.591
2, 02:17:24.173
4, 02:17:24.694
4, 02:17:24.895
1, 02:17:25.794
3, 02:17:26.001
1, 02:17:26.998
0, 02:17:27.228
0, 02:17:27.428
3, 02:17:27.806
2, 02:17:27.882
1, 02:17:28.603
4, 02:21:41.672
4, 02:21:41.874
1, 02:21:42.071
3, 02:21:42.181
0, 02:21:42.287
4, 02:21:42.679
0, 02:21:42.690
1, 02:21:42.876
0, 02:21:42.991
2, 02:21:43.476
1, 02:21:43.780
3, 02:21:43.791
2, 02:21:44.179
4, 02:21:44.688
0, 02:21:44.800
4, 02:21:44.889
4, 02:21:45.592
2, 02:21:45.683
0, 02:21:45.905
1, 02:21:46.691
0, 02:21:46.808
4, 02:21:46.997
4, 02:21:47.197
0, 02:21:49.117
0, 02:21:49.318
0, 02:21:49.619
4, 02:21:49.806
2, 02:21:50.396
1, 02:21:50.604
0, 02:21:51.025
0, 02:21:52.136
3, 02:21:52.422
2, 02:21:52.909
3, 02:21:53.426
2, 02:21:53.611
2, 02:21:54.714
4, 02:21:54.929
1, 02:21:55.621
3, 02:21:55.734
2, 02:21:55.918
1, 02:21:56.023
4, 02:21:56.033
2, 02:21:56.720
0, 02:21:57.457
2, 02:21:57.522
4, 02:21:57.739
2, 02:21:58.524
0, 02:21:58.561
3, 02:21:58.645
3, 02:21:58.846
2, 02:21:58.925
1, 02:21:58.932
3, 02:21:59.247
2, 02:22:00.128
0, 02:22:00.167
4, 02:22:00.347
2, 02:22:00.930
4, 02:22:01.450
4, 02:22:01.651
1, 02:22:02.242
3, 02:22:02.757
1, 02:22:03.346
3, 02:22:04.463
2, 02:22:04.638
0, 02:22:04.884
1, 02:22:04.950
0, 02:22:05.085
4, 02:23:04.763
4, 02:23:04.965
1, 02:23:05.167
3, 02:23:05.272
0, 02:23:05.384
4, 02:23:05.771
0, 02:23:05.787
0, 02:23:06.088
1, 02:23:06.173
2, 02:23:06.569
3, 02:23:06.680
1, 02:23:07.177
2, 02:23:07.372
0, 02:23:07.698
4, 02:23:07.881
4, 02:23:08.082
0, 02:23:08.503
2, 02:23:08.676
4, 02:23:08.784
0, 02:23:09.206
1, 02:23:09.887
4, 02:23:09.989
4, 02:23:10.189
0, 02:23:11.215
0, 02:23:11.416
0, 02:23:11.617
4, 02:23:12.899
0, 02:23:13.123
2, 02:23:13.188
1, 02:23:13.700
0, 02:23:14.234
3, 02:23:15.116
2, 02:23:15.695
3, 02:23:16.120
2, 02:23:16.297
2, 02:23:17.300
4, 02:23:17.620
3, 02:23:18.328
1, 02:23:18.517
2, 02:23:18.704
4, 02:23:18.624
1, 02:23:18.919
0, 02:23:18.954
2, 02:23:19.607
0, 02:23:19.957
2, 02:23:20.209
4, 02:23:20.231
2, 02:23:21.111
3, 02:23:21.238
3, 02:23:21.439
0, 02:23:21.463
2, 02:23:21.512
1, 02:23:21.629
3, 02:23:21.841
2, 02:23:22.715
4, 02:23:22.939
2, 02:23:23.516
4, 02:23:24.042
4, 02:23:24.243
1, 02:23:25.146
3, 02:23:25.351
1, 02:23:26.350
0, 02:23:26.581
0, 02:23:26.782
3, 02:23:27.157
2, 02:23:27.225
1, 02:23:27.955
4, 02:28:57.888
4, 02:28:58.090
1, 02:28:58.289
0, 02:28:58.506
3, 02:28:58.401
4, 02:28:58.895
0, 02:28:58.909
1, 02:28:59.095
0, 02:28:59.210
2, 02:28:59.793
1, 02:28:59.999
3, 02:29:00.110
2, 02:29:00.396
4, 02:29:01.006
0, 02:29:01.120
4, 02:29:01.207
2, 02:29:01.700
4, 02:29:01.910
0, 02:29:02.225
1, 02:29:02.809
0, 02:29:02.928
4, 02:29:03.114
4, 02:29:03.315
0, 02:29:05.037
0, 02:29:05.238
0, 02:29:05.539
4, 02:29:05.825
2, 02:29:06.013
1, 02:29:06.522
0, 02:29:07.045
0, 02:29:08.056
2, 02:29:08.525
3, 02:29:08.741
3, 02:29:09.851
4, 02:34:57.015
4, 02:34:57.117
1, 02:34:57.218
0, 02:34:57.333
3, 02:34:57.274
4, 02:34:57.521
0, 02:34:57.536
1, 02:34:57.623
0, 02:34:57.687
2, 02:34:57.971
1, 02:34:58.077
3, 02:34:58.132
2, 02:34:58.274
4, 02:34:58.580
0, 02:34:58.647
4, 02:34:58.681
2, 02:34:58.928
4, 02:34:59.034
0, 02:34:59.201
1, 02:34:59.487
0, 02:34:59.554
4, 02:34:59.638
4, 02:34:59.739
0, 02:35:00.613
0, 02:35:00.714
0, 02:35:00.865
4, 02:35:00.998
2, 02:35:01.090
1, 02:35:01.349
0, 02:35:01.621
0, 02:35:02.125
2, 02:35:02.353
3, 02:35:02.461
3, 02:35:03.021
4, 02:37:35.878
4, 02:37:35.980
1, 02:37:36.081
3, 02:37:36.136
0, 02:37:36.199
4, 02:37:36.384
0, 02:37:36.401
1, 02:37:36.486
0, 02:37:36.553
2, 02:37:36.787
1, 02:37:36.940
3, 02:37:36.944
2, 02:37:37.089
4, 02:37:37.392
0, 02:37:37.461
4, 02:37:37.493
4, 02:37:37.846
2, 02:37:37.894
0, 02:37:38.016
1, 02:37:38.299
0, 02:37:38.369
4, 02:37:38.450
4, 02:37:38.551
0, 02:37:39.477
0, 02:37:39.578
0, 02:37:39.729
4, 02:37:39.809
2, 02:37:40.206
1, 02:37:40.261
0, 02:37:40.435
0, 02:37:40.940
3, 02:37:41.025
2, 02:37:41.469
3, 02:37:41.629
4, 02:47:36.708
4, 02:47:36.810
1, 02:47:36.911
0, 02:47:37.027
3, 02:47:36.967
4, 02:47:37.214
0, 02:47:37.229
1, 02:47:37.315
0, 02:47:37.381
2, 02:47:37.664
1, 02:47:37.769
3, 02:47:37.824
2, 02:47:37.966
4, 02:47:38.271
0, 02:47:38.338
4, 02:47:38.372
2, 02:47:38.619
4, 02:47:38.724
0, 02:47:38.892
1, 02:47:39.278
0, 02:47:39.345
4, 02:47:39.428
4, 02:47:39.529
0, 02:47:40.504
0, 02:47:40.604
0, 02:47:40.755
4, 02:47:40.836
2, 02:47:41.130
1, 02:47:41.239
0, 02:47:41.460
0, 02:47:42.022
3, 02:47:42.149
2, 02:47:42.341
3, 02:47:42.760
4, 02:49:38.482
4, 02:49:38.583
1, 02:49:38.683
3, 02:49:38.740
0, 02:49:38.797
4, 02:49:38.987
0, 02:49:39.000
1, 02:49:39.087
0, 02:49:39.151
2, 02:49:39.387
1, 02:49:39.540
3, 02:49:39.547
2, 02:49:39.739
4, 02:49:39.995
0, 02:49:40.058
4, 02:49:40.096
2, 02:49:40.443
4, 02:49:40.448
0, 02:49:40.562
1, 02:49:40.850
0, 02:49:40.964
4, 02:49:41.052
4, 02:49:41.152
0, 02:49:42.072
0, 02:49:42.223
0, 02:49:42.323
4, 02:49:42.410
1, 02:49:42.611
2, 02:49:42.903
0, 02:49:43.128
0, 02:49:43.688
3, 02:49:43.822
2, 02:49:44.164
3, 02:49:44.375
4, 02:57:27.077
4, 02:57:27.179
1, 02:57:27.277
3, 02:57:27.333
0, 02:57:27.392
4, 02:57:27.583
0, 02:57:27.595
1, 02:57:27.683
0, 02:57:27.746
2, 02:57:27.982
1, 02:57:28.136
3, 02:57:28.139
2, 02:57:28.334
4, 02:57:28.591
0, 02:57:28.653
4, 02:57:28.691
4, 02:57:29.043
2, 02:57:29.088
0, 02:57:29.207
1, 02:57:29.595
0, 02:57:29.660
4, 02:57:29.747
4, 02:57:29.848
0, 02:57:30.818
0, 02:57:30.919
0, 02:57:31.070
4, 02:57:31.156
2, 02:57:31.448
1, 02:57:31.556
0, 02:57:31.775
0, 02:57:32.335
3, 02:57:32.465
2, 02:57:32.660
3, 02:57:33.076
4, 02:58:32
4, 02:58:32
1, 02:58:32
3, 02:58:32
0, 02:58:32
4, 02:58:33
0, 02:58:33
1, 02:58:33
0, 02:58:33
2, 02:58:33
1, 02:58:33
3, 02:58:33
2, 02:58:33
4, 02:58:34
0, 02:58:34
4, 02:58:34
2, 02:58:34
4, 02:58:34
0, 02:58:34
1, 02:58:35
0, 02:58:35
4, 02:58:35
4, 02:58:35
0, 02:58:36
0, 02:58:36
0, 02:58:36
4, 02:58:36
1, 02:58:36
2, 02:58:37
0, 02:58:37
0, 02:58:37
3, 02:58:38
2, 02:58:38
3, 02:58:38
4, 03:00:48.845
4, 03:00:48.947
3, 03:00:49.103
1, 03:00:49.047
0, 03:00:49.161
4, 03:00:49.351
0, 03:00:49.413
0, 03:00:49.514
1, 03:00:49.702
2, 03:00:49.799
3, 03:00:49.809
2, 03:00:50.151
1, 03:00:50.256
0, 03:00:50.321
4, 03:00:50.409
4, 03:00:50.510
0, 03:00:50.775
4, 03:00:50.862
2, 03:00:50.955
0, 03:00:51.077
4, 03:00:51.415
1, 03:00:51.514
4, 03:00:51.516
0, 03:00:52.134
0, 03:00:52.235
0, 03:00:52.336
4, 03:00:52.823
0, 03:00:53.141
2, 03:00:53.215
1, 03:00:53.275
0, 03:00:53.751
3, 03:00:53.990
2, 03:00:54.571
3, 03:00:54.643
4, 03:02:10.920
4, 03:02:11.021
1, 03:02:11.122
0, 03:02:11.241
3, 03:02:11.179
4, 03:02:11.426
0, 03:02:11.444
1, 03:02:11.527
0, 03:02:11.595
2, 03:02:11.875
1, 03:02:11.981
3, 03:02:12.040
2, 03:02:12.178
4, 03:02:12.485
0, 03:02:12.555
4, 03:02:12.586
2, 03:02:12.832
4, 03:02:12.938
0, 03:02:13.109
1, 03:02:13.392
0, 03:02:13.463
4, 03:02:13.542
4, 03:02:13.643
0, 03:02:14.522
0, 03:02:14.623
0, 03:02:14.774
4, 03:02:14.902
2, 03:02:14.994
1, 03:02:15.254
0, 03:02:15.530
0, 03:02:16.035
2, 03:02:16.256
3, 03:02:16.370
3, 03:02:16.929
