Empty first line.
0, 01:54:37.870
3, 01:58:14.266
3, 01:58:14.826
1, 01:58:14.931
2, 01:58:15.617
2, 01:58:16.017
4, 01:58:16.066
4, 01:58:16.390
3, 01:58:16.673
2, 01:58:17.834
1, 01:58:19.151
1, 01:58:19.740
1, 01:58:20.431
2, 01:58:20.633
3, 01:58:20.695
4, 01:58:21.020
4, 01:58:21.607
2, 01:58:21.666
4, 01:58:22.010
0, 01:58:22.343
3, 01:58:45.512
3, 01:58:46.073
1, 01:58:46.176
2, 01:58:46.860
2, 01:58:47.260
4, 01:58:47.310
4, 01:58:47.634
3, 01:58:47.919
2, 01:58:49.077
1, 01:58:50.396
1, 01:58:50.986
1, 01:58:51.676
2, 01:58:51.876
3, 01:58:51.941
4, 01:58:52.263
4, 01:58:52.850
2, 01:58:52.909
4, 01:58:53.253
0, 01:58:53.585
3, 02:06:54.822
3, 02:06:55.383
1, 02:06:55.487
2, 02:06:56.172
2, 02:06:56.572
4, 02:06:56.624
4, 02:06:56.948
3, 02:06:57.229
2, 02:06:58.389
1, 02:06:59.706
1, 02:07:00.295
1, 02:07:00.986
2, 02:07:01.188
3, 02:07:01.251
4, 02:07:01.577
4, 02:07:02.165
2, 02:07:02.220
4, 02:07:02.568
0, 02:07:02.899
3, 02:08:14.940
3, 02:08:15.501
1, 02:08:15.605
2, 02:08:16.290
2, 02:08:16.690
4, 02:08:16.740
4, 02:08:17.063
3, 02:08:17.347
2, 02:08:18.507
1, 02:08:19.826
1, 02:08:20.415
1, 02:08:21.106
2, 02:08:21.306
3, 02:08:21.369
4, 02:08:21.693
4, 02:08:22.280
2, 02:08:22.339
4, 02:08:22.683
0, 02:08:23.015
3, 02:10:06.093
3, 02:10:06.653
1, 02:10:06.757
2, 02:10:07.442
2, 02:10:07.843
4, 02:10:07.892
4, 02:10:08.215
3, 02:10:08.500
2, 02:10:09.659
1, 02:10:10.977
1, 02:10:11.566
1, 02:10:12.257
2, 02:10:12.458
3, 02:10:12.522
4, 02:10:12.844
4, 02:10:13.432
2, 02:10:13.491
4, 02:10:13.835
0, 02:10:14.167
3, 02:12:32.654
3, 02:12:33.214
1, 02:12:33.318
2, 02:12:34.003
2, 02:12:34.403
4, 02:12:34.456
4, 02:12:34.780
3, 02:12:35.062
2, 02:12:36.220
1, 02:12:37.739
1, 02:12:38.328
2, 02:12:38.819
3, 02:12:38.884
1, 02:12:39.018
4, 02:12:39.210
4, 02:12:39.797
2, 02:12:39.852
4, 02:12:40.200
0, 02:12:40.433
3, 02:14:49.288
3, 02:14:49.548
1, 02:14:50.179
2, 02:14:50.360
4, 02:14:50.561
3, 02:14:50.695
4, 02:14:50.835
2, 02:14:50.761
2, 02:14:51.928
1, 02:14:52.748
3, 02:14:53.017
1, 02:14:53.037
4, 02:14:53.663
1, 02:14:53.577
2, 02:14:53.776
4, 02:14:53.950
4, 02:14:54.203
2, 02:14:54.309
0, 02:14:54.338
0, 02:15:49.047
4, 02:15:49.639
3, 02:15:49.746
2, 02:15:49.935
4, 02:15:50.444
1, 02:15:50.340
2, 02:15:51.341
0, 02:15:52.064
1, 02:15:52.248
0, 02:15:52.566
2, 02:15:52.746
1, 02:15:52.851
3, 02:15:53.062
0, 02:16:44.804
4, 02:16:45.395
1, 02:16:45.594
3, 02:16:45.602
2, 02:16:45.791
4, 02:16:46.200
1, 02:16:47.102
2, 02:16:47.297
1, 02:16:47.905
0, 02:16:47.921
0, 02:16:48.423
2, 02:16:49.002
3, 02:16:49.021
0, 02:17:05.628
4, 02:17:06.218
3, 02:17:06.325
2, 02:17:06.516
1, 02:17:06.620
4, 02:17:07.023
2, 02:17:08.222
1, 02:17:08.328
0, 02:17:08.545
0, 02:17:08.947
1, 02:17:09.030
3, 02:17:09.640
0, 02:17:09.551
2, 02:17:09.728
4, 02:17:10.236
0, 02:17:10.555
4, 02:17:11.039
2, 02:17:11.333
4, 02:17:12.344
3, 02:17:12.449
0, 02:17:12.464
3, 02:17:13.653
3, 02:17:13.954
0, 02:17:13.970
4, 02:17:14.050
4, 02:17:14.351
1, 02:17:15.754
2, 02:17:15.845
0, 02:17:16.387
0, 02:17:17.190
2, 02:17:17.350
4, 02:17:17.268
0, 02:17:17.391
0, 02:17:17.692
2, 02:17:17.751
1, 02:17:18.263
1, 02:17:18.464
2, 02:17:18.653
0, 02:17:18.997
0, 02:17:19.199
1, 02:17:19.769
2, 02:17:20.057
2, 02:17:20.458
4, 02:17:20.480
3, 02:17:21.086
0, 02:17:21.207
2, 02:17:21.260
4, 02:17:21.785
0, 02:17:21.909
1, 02:17:22.786
4, 02:17:22.889
4, 02:17:23.090
1, 02:17:23.588
0, 02:17:23.716
2, 02:17:24.374
1, 02:17:24.491
0, 02:17:24.518
0, 02:17:24.819
4, 02:17:25.497
1, 02:17:25.995
2, 02:17:26.178
2, 02:17:26.679
1, 02:17:26.697
4, 02:17:27.202
2, 02:17:27.281
1, 02:17:29.005
0, 02:21:41.884
4, 02:21:42.478
1, 02:21:42.675
3, 02:21:42.685
2, 02:21:42.873
4, 02:21:43.282
1, 02:21:44.182
2, 02:21:44.379
1, 02:21:44.985
0, 02:21:45.001
0, 02:21:45.604
2, 02:21:46.085
3, 02:21:46.101
0, 02:21:46.407
4, 02:21:46.495
4, 02:21:47.398
0, 02:21:47.412
2, 02:21:47.990
4, 02:21:48.702
3, 02:21:49.010
0, 02:21:49.921
3, 02:21:50.214
4, 02:21:50.308
3, 02:21:50.515
4, 02:21:50.709
0, 02:21:51.326
1, 02:21:52.109
2, 02:21:52.408
0, 02:21:53.944
2, 02:21:54.113
4, 02:21:54.026
2, 02:21:54.514
1, 02:21:54.618
0, 02:21:54.647
1, 02:21:54.819
0, 02:21:54.948
0, 02:21:55.249
2, 02:21:55.316
1, 02:21:56.223
2, 02:21:56.520
0, 02:21:56.754
0, 02:21:56.955
2, 02:21:56.921
4, 02:21:57.337
3, 02:21:57.943
2, 02:21:58.023
4, 02:21:58.541
0, 02:21:59.264
1, 02:21:59.534
4, 02:21:59.645
4, 02:21:59.846
0, 02:21:59.966
1, 02:22:00.236
2, 02:22:01.130
1, 02:22:01.239
0, 02:22:01.673
4, 02:22:02.253
0, 02:22:02.275
1, 02:22:02.443
0, 02:22:02.576
2, 02:22:02.834
1, 02:22:03.145
2, 02:22:03.335
4, 02:22:03.857
2, 02:22:04.037
1, 02:22:05.452
0, 02:23:04.981
4, 02:23:05.570
3, 02:23:05.675
2, 02:23:05.866
1, 02:23:05.971
4, 02:23:06.374
2, 02:23:07.572
1, 02:23:07.679
0, 02:23:07.899
0, 02:23:08.301
1, 02:23:08.382
3, 02:23:08.990
0, 02:23:08.905
2, 02:23:09.077
4, 02:23:09.588
0, 02:23:09.909
4, 02:23:10.390
2, 02:23:10.682
4, 02:23:11.694
3, 02:23:11.799
0, 02:23:11.818
3, 02:23:13.003
3, 02:23:13.304
0, 02:23:13.324
4, 02:23:13.400
4, 02:23:13.701
1, 02:23:15.105
2, 02:23:15.194
0, 02:23:15.741
0, 02:23:16.544
2, 02:23:16.698
4, 02:23:16.617
0, 02:23:16.745
0, 02:23:17.046
2, 02:23:17.099
1, 02:23:17.614
1, 02:23:17.815
2, 02:23:18.002
0, 02:23:18.351
0, 02:23:18.552
1, 02:23:19.120
2, 02:23:19.406
2, 02:23:19.808
4, 02:23:19.829
3, 02:23:20.436
0, 02:23:20.560
2, 02:23:20.610
4, 02:23:21.134
0, 02:23:21.262
1, 02:23:22.138
4, 02:23:22.237
4, 02:23:22.438
1, 02:23:22.940
0, 02:23:23.069
2, 02:23:23.717
1, 02:23:23.842
0, 02:23:23.872
0, 02:23:24.173
4, 02:23:24.844
1, 02:23:25.347
2, 02:23:25.521
2, 02:23:26.022
1, 02:23:26.049
4, 02:23:26.550
2, 02:23:26.624
1, 02:23:28.356
0, 02:28:58.103
4, 02:28:58.694
1, 02:28:58.893
3, 02:28:59.005
2, 02:28:59.191
4, 02:28:59.599
1, 02:29:00.401
2, 02:29:00.597
1, 02:29:01.304
0, 02:29:01.321
0, 02:29:01.924
2, 02:29:02.102
3, 02:29:02.420
0, 02:29:02.727
4, 02:29:02.813
4, 02:29:03.516
2, 02:29:03.606
0, 02:29:03.531
4, 02:29:04.620
3, 02:29:05.230
0, 02:29:05.841
4, 02:29:06.326
3, 02:29:06.334
4, 02:29:06.527
3, 02:29:06.635
0, 02:29:07.246
1, 02:29:07.927
2, 02:29:08.024
0, 02:34:57.131
4, 02:34:57.420
1, 02:34:57.522
3, 02:34:57.577
2, 02:34:57.669
4, 02:34:57.874
1, 02:34:58.279
2, 02:34:58.374
1, 02:34:58.732
0, 02:34:58.748
0, 02:34:59.050
2, 02:34:59.129
3, 02:34:59.291
0, 02:34:59.453
4, 02:34:59.487
4, 02:34:59.839
2, 02:34:59.884
0, 02:34:59.857
4, 02:35:00.393
3, 02:35:00.700
0, 02:35:01.016
4, 02:35:01.250
3, 02:35:01.254
4, 02:35:01.350
3, 02:35:01.405
0, 02:35:01.722
1, 02:35:02.055
2, 02:35:02.101
0, 02:37:35.996
4, 02:37:36.283
1, 02:37:36.385
3, 02:37:36.389
2, 02:37:36.484
4, 02:37:36.687
1, 02:37:37.142
2, 02:37:37.190
1, 02:37:37.544
0, 02:37:37.562
0, 02:37:37.864
2, 02:37:38.096
3, 02:37:38.101
0, 02:37:38.268
4, 02:37:38.299
4, 02:37:38.652
0, 02:37:38.672
2, 02:37:39.050
4, 02:37:39.255
3, 02:37:39.410
0, 02:37:39.880
3, 02:37:40.013
4, 02:37:40.061
3, 02:37:40.114
4, 02:37:40.211
0, 02:37:40.536
1, 02:37:40.915
2, 02:37:41.167
0, 02:47:36.825
4, 02:47:37.113
1, 02:47:37.214
3, 02:47:37.269
2, 02:47:37.362
4, 02:47:37.566
1, 02:47:37.970
2, 02:47:38.066
1, 02:47:38.423
0, 02:47:38.439
0, 02:47:38.741
2, 02:47:38.821
3, 02:47:38.982
0, 02:47:39.144
4, 02:47:39.177
4, 02:47:39.629
0, 02:47:39.648
2, 02:47:39.925
4, 02:47:40.283
3, 02:47:40.439
0, 02:47:40.907
3, 02:47:41.043
4, 02:47:41.087
3, 02:47:41.194
4, 02:47:41.288
0, 02:47:41.611
1, 02:47:41.943
2, 02:47:42.140
0, 02:49:38.596
4, 02:49:38.886
1, 02:49:38.986
3, 02:49:38.993
2, 02:49:39.085
4, 02:49:39.289
1, 02:49:39.742
2, 02:49:39.839
1, 02:49:40.145
0, 02:49:40.159
0, 02:49:40.411
2, 02:49:40.694
3, 02:49:40.704
0, 02:49:40.863
4, 02:49:40.901
4, 02:49:41.253
0, 02:49:41.317
2, 02:49:41.598
4, 02:49:41.857
3, 02:49:42.012
0, 02:49:42.424
4, 02:49:42.661
3, 02:49:42.666
4, 02:49:42.762
3, 02:49:42.816
0, 02:49:43.229
1, 02:49:43.315
2, 02:49:43.913
0, 02:57:27.190
4, 02:57:27.482
1, 02:57:27.582
3, 02:57:27.585
2, 02:57:27.680
4, 02:57:27.886
1, 02:57:28.337
2, 02:57:28.435
1, 02:57:28.740
0, 02:57:28.754
0, 02:57:29.056
2, 02:57:29.289
3, 02:57:29.297
0, 02:57:29.459
4, 02:57:29.496
4, 02:57:29.949
0, 02:57:29.962
2, 02:57:30.243
4, 02:57:30.602
3, 02:57:30.755
0, 02:57:31.221
3, 02:57:31.359
4, 02:57:31.407
3, 02:57:31.510
4, 02:57:31.608
0, 02:57:31.925
1, 02:57:32.260
2, 02:57:32.459
0, 02:58:32
4, 02:58:33
1, 02:58:33
3, 02:58:33
2, 02:58:33
4, 02:58:33
1, 02:58:33
2, 02:58:34
1, 02:58:34
0, 02:58:34
0, 02:58:34
2, 02:58:34
3, 02:58:34
0, 02:58:35
4, 02:58:35
4, 02:58:35
0, 02:58:35
2, 02:58:35
4, 02:58:36
3, 02:58:36
0, 02:58:36
4, 02:58:36
3, 02:58:36
4, 02:58:36
3, 02:58:37
0, 02:58:37
1, 02:58:37
2, 02:58:38
0, 03:00:48.959
4, 03:00:49.250
3, 03:00:49.305
2, 03:00:49.397
1, 03:00:49.601
4, 03:00:49.653
2, 03:00:50.252
0, 03:00:50.422
1, 03:00:50.507
0, 03:00:50.674
1, 03:00:50.810
3, 03:00:50.967
0, 03:00:50.976
2, 03:00:51.156
4, 03:00:51.264
0, 03:00:51.480
4, 03:00:51.616
2, 03:00:51.910
4, 03:00:52.220
3, 03:00:52.274
0, 03:00:52.487
3, 03:00:52.877
3, 03:00:52.978
4, 03:00:53.074
4, 03:00:53.225
0, 03:00:53.242
1, 03:00:53.878
2, 03:00:54.270
0, 03:02:11.038
4, 03:02:11.325
1, 03:02:11.426
3, 03:02:11.484
2, 03:02:11.573
4, 03:02:11.779
1, 03:02:12.183
2, 03:02:12.278
1, 03:02:12.636
0, 03:02:12.656
0, 03:02:12.958
2, 03:02:13.033
3, 03:02:13.199
0, 03:02:13.362
4, 03:02:13.392
4, 03:02:13.744
2, 03:02:13.788
0, 03:02:13.766
4, 03:02:14.298
3, 03:02:14.609
0, 03:02:14.925
4, 03:02:15.153
3, 03:02:15.163
4, 03:02:15.254
3, 03:02:15.313
0, 03:02:15.631
1, 03:02:15.959
2, 03:02:16.005
0, 03:03:22
4, 03:03:22
1, 03:03:22
3, 03:03:22
2, 03:03:22
4, 03:03:22
1, 03:03:23
2, 03:03:23
1, 03:03:23
0, 03:03:23
0, 03:03:23
2, 03:03:24
3, 03:03:24
0, 03:03:24
4, 03:03:24
4, 03:03:24
2, 03:03:24
0, 03:03:24
4, 03:03:25
3, 03:03:25
0, 03:03:25
4, 03:03:26
4, 03:03:26
3, 03:03:26
3, 03:03:26
0, 03:03:26
1, 03:03:26
2, 03:03:26
