File is empty if you see this line.
4, 22:21:35.002
2, 22:21:36.026
3, 22:21:37.059
1, 22:21:37.601
0, 22:21:37.989
4, 22:21:39.187
2, 22:21:39.805
3, 22:21:39.755
4, 22:21:40.997
3, 22:21:41.003
4, 22:21:44.224
0, 22:21:44.514
3, 22:21:45.019
0, 22:21:46.330
4, 22:21:49.297
1, 22:21:50.548
0, 22:21:53.092
