Empty first line.
0, 02:07:01.109
0, 02:07:02.393
4, 02:07:03.046
0, 02:08:15.336
4, 02:08:17.568
2, 02:08:18.080
1, 02:08:18.365
0, 02:08:18.568
0, 02:08:19.655
4, 02:08:20.049
4, 02:08:20.901
3, 02:08:21.029
0, 02:08:21.226
0, 02:08:22.509
4, 02:08:23.161
0, 02:10:06.487
4, 02:10:08.720
2, 02:10:09.232
1, 02:10:09.516
0, 02:10:09.719
0, 02:10:10.807
4, 02:10:11.201
4, 02:10:12.053
3, 02:10:12.182
0, 02:10:12.377
0, 02:10:13.660
4, 02:10:14.313
0, 02:12:33.050
4, 02:12:35.084
2, 02:12:35.793
0, 02:12:36.083
1, 02:12:36.178
0, 02:12:37.072
4, 02:12:37.566
4, 02:12:38.419
3, 02:12:38.543
0, 02:12:38.643
0, 02:12:39.926
4, 02:12:40.678
0, 02:14:49.707
4, 02:14:51.089
2, 02:14:51.651
0, 02:14:51.789
1, 02:14:51.937
0, 02:14:52.328
4, 02:14:52.570
3, 02:14:52.727
4, 02:14:53.122
0, 02:14:53.249
0, 02:14:54.082
4, 02:14:54.481
2, 02:15:49.433
4, 02:15:50.242
1, 02:15:50.943
3, 02:15:51.354
4, 02:15:52.753
3, 02:15:52.860
2, 02:16:45.289
4, 02:16:45.999
1, 02:16:46.097
3, 02:16:47.114
4, 02:16:48.309
3, 02:16:48.820
2, 02:17:06.013
4, 02:17:06.822
1, 02:17:07.122
3, 02:17:07.932
4, 02:17:09.132
3, 02:17:09.439
3, 02:17:09.841
0, 02:17:11.560
4, 02:17:11.641
4, 02:17:12.043
3, 02:17:12.148
4, 02:17:12.745
3, 02:17:12.851
0, 02:17:13.468
4, 02:17:14.852
4, 02:17:15.053
0, 02:17:15.282
0, 02:17:15.484
1, 02:17:15.954
2, 02:17:16.146
0, 02:17:16.086
1, 02:17:16.155
1, 02:17:16.556
3, 02:17:16.570
4, 02:17:16.866
2, 02:17:17.149
1, 02:17:17.259
3, 02:17:17.774
2, 02:17:18.453
1, 02:17:18.665
3, 02:17:18.778
2, 02:17:19.756
4, 02:17:19.778
3, 02:17:20.283
4, 02:17:20.681
1, 02:17:20.772
0, 02:17:21.006
1, 02:17:21.374
2, 02:17:21.461
4, 02:17:22.286
2, 02:17:22.469
4, 02:17:22.688
3, 02:17:22.691
0, 02:17:22.712
2, 02:17:22.870
1, 02:17:22.986
3, 02:17:23.193
4, 02:17:23.390
3, 02:17:23.394
2, 02:17:23.572
4, 02:17:24.193
3, 02:17:25.098
4, 02:17:25.698
1, 02:17:26.397
1, 02:17:27.600
3, 02:17:27.605
2, 02:21:42.371
4, 02:21:43.081
1, 02:21:43.177
3, 02:21:44.193
4, 02:21:45.391
3, 02:21:45.900
3, 02:21:46.402
4, 02:21:48.101
4, 02:21:48.401
3, 02:21:48.809
0, 02:21:48.816
4, 02:21:49.104
3, 02:21:49.412
0, 02:21:50.824
4, 02:21:51.210
4, 02:21:51.411
1, 02:21:52.310
1, 02:21:52.511
0, 02:21:52.538
2, 02:21:52.609
1, 02:21:52.712
0, 02:21:52.840
3, 02:21:53.225
1, 02:21:53.614
4, 02:21:53.624
0, 02:21:53.743
2, 02:21:53.812
3, 02:21:54.530
2, 02:21:55.115
1, 02:21:55.119
3, 02:21:55.534
2, 02:21:56.319
4, 02:21:56.635
1, 02:21:57.127
3, 02:21:57.139
4, 02:21:57.538
1, 02:21:57.929
2, 02:21:58.324
4, 02:21:58.943
0, 02:21:58.963
2, 02:21:59.226
4, 02:21:59.444
3, 02:21:59.448
2, 02:21:59.627
1, 02:21:59.734
3, 02:21:59.949
4, 02:22:00.046
3, 02:22:00.150
2, 02:22:00.329
0, 02:22:00.669
4, 02:22:00.949
3, 02:22:01.855
4, 02:22:02.453
1, 02:22:02.944
1, 02:22:04.048
3, 02:22:04.262
2, 02:23:05.364
4, 02:23:06.173
1, 02:23:06.474
3, 02:23:07.283
4, 02:23:08.483
3, 02:23:08.789
3, 02:23:09.190
0, 02:23:10.914
4, 02:23:10.992
4, 02:23:11.393
3, 02:23:11.498
4, 02:23:12.096
3, 02:23:12.201
0, 02:23:12.822
4, 02:23:14.203
4, 02:23:14.404
0, 02:23:14.636
0, 02:23:14.837
1, 02:23:15.306
2, 02:23:15.494
0, 02:23:15.440
1, 02:23:15.506
1, 02:23:15.908
3, 02:23:15.920
4, 02:23:16.216
2, 02:23:16.498
1, 02:23:16.610
3, 02:23:17.124
2, 02:23:17.801
1, 02:23:18.015
3, 02:23:18.127
2, 02:23:19.105
4, 02:23:19.126
3, 02:23:19.632
4, 02:23:20.030
1, 02:23:20.123
0, 02:23:20.359
1, 02:23:20.726
2, 02:23:20.810
4, 02:23:21.635
2, 02:23:21.813
4, 02:23:22.036
3, 02:23:22.041
0, 02:23:22.065
2, 02:23:22.214
1, 02:23:22.338
3, 02:23:22.543
4, 02:23:22.739
3, 02:23:22.744
2, 02:23:22.915
4, 02:23:23.541
3, 02:23:24.448
4, 02:23:25.045
1, 02:23:25.748
1, 02:23:26.952
3, 02:23:26.956
2, 02:28:58.688
1, 02:28:59.396
4, 02:28:59.398
3, 02:29:00.513
4, 02:29:01.709
3, 02:29:02.219
3, 02:29:02.721
4, 02:29:04.118
4, 02:29:04.419
0, 02:29:04.736
3, 02:29:04.929
4, 02:29:05.022
3, 02:29:05.732
0, 02:29:06.844
4, 02:29:07.029
4, 02:29:07.230
1, 02:29:08.128
2, 02:29:08.325
1, 02:29:08.329
0, 02:29:08.459
1, 02:29:08.630
0, 02:29:08.760
1, 02:29:09.433
0, 02:29:09.563
3, 02:29:09.651
2, 02:34:57.416
4, 02:34:57.773
1, 02:34:57.774
3, 02:34:58.335
4, 02:34:58.933
3, 02:34:59.190
3, 02:34:59.442
4, 02:35:00.142
4, 02:35:00.292
0, 02:35:00.462
3, 02:35:00.549
4, 02:35:00.595
3, 02:35:00.952
0, 02:35:01.520
4, 02:35:01.602
4, 02:35:01.703
1, 02:35:02.156
2, 02:35:02.252
1, 02:35:02.256
0, 02:35:02.334
1, 02:35:02.457
0, 02:35:02.536
1, 02:35:02.860
3, 02:35:02.920
0, 02:35:02.888
2, 02:37:36.232
4, 02:37:36.586
1, 02:37:36.637
3, 02:37:37.145
4, 02:37:37.745
3, 02:37:38.001
3, 02:37:38.252
4, 02:37:39.004
4, 02:37:39.105
3, 02:37:39.309
0, 02:37:39.326
4, 02:37:39.457
3, 02:37:39.611
0, 02:37:40.334
4, 02:37:40.463
4, 02:37:40.564
1, 02:37:41.016
1, 02:37:41.117
0, 02:37:41.141
1, 02:37:41.217
0, 02:37:41.293
2, 02:37:41.268
3, 02:37:41.528
0, 02:37:41.645
1, 02:37:41.670
2, 02:47:37.110
4, 02:47:37.465
1, 02:47:37.466
3, 02:47:38.025
4, 02:47:38.623
3, 02:47:38.881
3, 02:47:39.132
4, 02:47:39.981
4, 02:47:40.132
3, 02:47:40.338
0, 02:47:40.352
4, 02:47:40.484
3, 02:47:40.641
0, 02:47:41.360
4, 02:47:41.539
4, 02:47:41.640
1, 02:47:42.043
1, 02:47:42.144
0, 02:47:42.223
2, 02:47:42.240
1, 02:47:42.245
0, 02:47:42.324
3, 02:47:42.559
1, 02:47:42.704
0, 02:47:42.777
2, 02:49:38.833
4, 02:49:39.188
1, 02:49:39.238
3, 02:49:39.749
4, 02:49:40.348
3, 02:49:40.604
3, 02:49:40.855
4, 02:49:41.605
4, 02:49:41.706
3, 02:49:41.912
0, 02:49:41.971
4, 02:49:42.058
3, 02:49:42.214
0, 02:49:42.977
4, 02:49:43.013
4, 02:49:43.214
1, 02:49:43.416
1, 02:49:43.517
1, 02:49:43.617
0, 02:49:43.889
1, 02:49:43.970
0, 02:49:43.990
2, 02:49:44.064
3, 02:49:44.274
0, 02:49:44.342
2, 02:57:27.428
4, 02:57:27.785
1, 02:57:27.834
3, 02:57:28.341
4, 02:57:28.943
3, 02:57:29.196
3, 02:57:29.448
4, 02:57:30.301
4, 02:57:30.451
3, 02:57:30.654
0, 02:57:30.667
4, 02:57:30.804
3, 02:57:30.957
0, 02:57:31.674
4, 02:57:31.859
4, 02:57:31.960
1, 02:57:32.361
1, 02:57:32.462
2, 02:57:32.559
0, 02:57:32.537
1, 02:57:32.563
0, 02:57:32.688
3, 02:57:32.875
1, 02:57:33.015
0, 02:57:33.040
2, 02:58:33
4, 02:58:33
1, 02:58:33
3, 02:58:33
4, 02:58:34
3, 02:58:34
3, 02:58:35
4, 02:58:35
4, 02:58:35
3, 02:58:36
0, 02:58:36
4, 02:58:36
3, 02:58:36
0, 02:58:37
4, 02:58:37
4, 02:58:37
1, 02:58:37
1, 02:58:37
1, 02:58:37
0, 02:58:38
1, 02:58:38
0, 02:58:38
2, 02:58:38
3, 02:58:38
0, 02:58:38
2, 03:00:49.145
4, 03:00:49.553
1, 03:00:49.803
3, 03:00:50.111
4, 03:00:50.711
3, 03:00:50.866
3, 03:00:51.068
4, 03:00:51.968
0, 03:00:51.984
4, 03:00:52.069
3, 03:00:52.123
4, 03:00:52.421
3, 03:00:52.475
0, 03:00:52.990
4, 03:00:53.426
4, 03:00:53.527
1, 03:00:53.979
0, 03:00:54.003
1, 03:00:54.080
0, 03:00:54.154
1, 03:00:54.236
2, 03:00:54.421
3, 03:00:54.443
0, 03:00:54.557
1, 03:00:54.589
2, 03:02:11.321
4, 03:02:11.678
1, 03:02:11.678
3, 03:02:12.242
4, 03:02:12.838
3, 03:02:13.098
3, 03:02:13.350
4, 03:02:14.046
4, 03:02:14.197
0, 03:02:14.371
3, 03:02:14.458
4, 03:02:14.499
3, 03:02:14.861
0, 03:02:15.429
4, 03:02:15.505
4, 03:02:15.606
1, 03:02:16.059
2, 03:02:16.156
1, 03:02:16.160
0, 03:02:16.242
1, 03:02:16.311
0, 03:02:16.394
1, 03:02:16.713
0, 03:02:16.797
3, 03:02:16.828
2, 03:03:22
1, 03:03:22
4, 03:03:22
3, 03:03:23
4, 03:03:23
3, 03:03:24
3, 03:03:24
4, 03:03:25
4, 03:03:25
0, 03:03:25
4, 03:03:25
3, 03:03:25
3, 03:03:25
4, 03:03:26
0, 03:03:26
4, 03:03:26
1, 03:03:26
1, 03:03:26
1, 03:03:27
2, 03:03:27
0, 03:03:27
1, 03:03:27
0, 03:03:27
3, 03:03:27
0, 03:03:27
